module,user_id,course_id,teacher_id,group_template_id,level,course_name,enrolled_at,lessons_viewed,content_viewed,content_threshold_status,online_attended_status,solved_homeworks_count,required_homeworks_status,current_control_status,pa_score,pa_passed_status,pa_submitted_at,reflection_status,target_status
1,704774,1030,699970,1123,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,96.59338,Да,Да,60,Да,Да,13.75,Да,2025-11-29,,Завершил
1,704761,1029,700140,1061,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,1,9.857142,Нет,Нет,6,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,706622,1029,699911,1150,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-02,18,90.517006,Да,Да,60,Да,Да,12.0,Да,2025-11-30,,Завершил
1,706622,1029,700592,1150,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-02,18,90.517006,Да,Да,60,Да,Да,12.0,Да,2025-11-30,,Завершил
1,707415,1030,666876,1054,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,99.45169,Да,Нет,60,Да,Да,12.75,Да,2025-11-30,,Завершил
1,705792,1030,718537,1056,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,0,0.10869565,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704009,1029,718895,1144,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,19,96.08742,Да,Да,60,Да,Да,12.0,Да,2025-11-29,,Завершил
1,707573,1030,720071,1064,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,98.992424,Да,Да,60,Да,Да,15.0,Да,2025-12-03,,Завершил
1,708296,1030,666876,1054,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-22,19,95.333336,Да,Нет,60,Да,Да,15.0,Да,2025-11-30,,Завершил
1,709222,1029,718537,1060,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-22,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704514,1029,699869,1068,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,99.55556,Да,Нет,60,Да,Да,14.0,Да,2025-12-05,,Завершил
1,705732,1030,699970,1123,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,18,95.142456,Да,Да,60,Да,Да,13.0,Да,2025-11-29,,Завершил
1,705326,1030,718895,1143,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,95.30531,Да,Да,60,Да,Да,14.0,Да,2025-11-29,,Завершил
1,705371,1029,667410,1117,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,16,83.25593,Да,Да,60,Да,Да,14.0,Да,2025-12-01,,Завершил
1,708186,1030,666876,1054,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-22,18,90.0,Да,Нет,60,Да,Да,13.75,Да,2025-11-30,,Завершил
1,716248,1029,699894,1163,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,19,92.24495,Да,Да,60,Да,Да,12.0,Да,2025-11-29,,Завершил
1,705160,1029,667410,1117,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,17,91.03319,Да,Да,60,Да,Да,14.0,Да,2025-11-30,,Завершил
1,703881,1029,700015,1071,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,98.85996,Да,Да,60,Да,Да,13.33,Да,2025-11-26,,Завершил
1,707527,1029,699869,1067,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-26,19,94.667274,Да,Да,60,Да,Да,15.0,Да,2025-12-05,,Завершил
1,704752,1029,699903,1111,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,20,99.350136,Да,Да,60,Да,Да,15.0,Да,2025-11-30,,Завершил
1,704397,1029,699894,1163,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-22,19,93.31313,Да,Да,60,Да,Да,11.0,Да,2025-11-30,,Завершил
1,705133,1030,700089,1108,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,99.69907,Да,Нет,60,Да,Да,14.0,Да,2025-11-28,,Завершил
1,705215,1030,700089,1108,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,97.10739,Да,Да,60,Да,Да,12.0,Да,2025-11-28,,Завершил
1,714385,1029,700140,1061,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-01,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,710772,1030,700089,1108,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-25,18,93.65528,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,710770,1030,700089,1108,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-25,20,98.03996,Да,Да,60,Да,Да,14.5,Да,2025-11-28,,Завершил
1,710762,1029,675235,1146,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-25,3,17.695887,Нет,Нет,27,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,716923,1029,727409,1148,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-07,18,90.1482,Да,Да,60,Да,Да,9.33,Да,2025-12-04,,Завершил
1,716923,1029,731445,1148,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-07,18,90.1482,Да,Да,60,Да,Да,9.33,Да,2025-12-04,,Завершил
1,708384,1029,718537,1060,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-22,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,709458,1029,700140,1061,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-23,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704345,1029,720071,1154,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,2,23.019547,Нет,Да,57,Нет,Да,,Не сдавал,,,Отчислен
1,730389,1030,675754,1187,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-11-06,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,705126,1030,699912,1109,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,19,96.236015,Да,Да,60,Да,Да,14.5,Да,2025-11-29,,Завершил
1,708548,1029,727409,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-22,20,98.48792,Да,Да,60,Да,Да,15.0,Да,2025-11-30,,Завершил
1,708548,1029,731445,1152,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-22,20,98.48792,Да,Да,60,Да,Да,15.0,Да,2025-11-30,,Завершил
1,706546,1029,699911,1150,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-01,20,96.464455,Да,Да,60,Да,Да,12.0,Да,2025-11-30,,Завершил
1,706546,1029,700592,1150,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-01,20,96.464455,Да,Да,60,Да,Да,12.0,Да,2025-11-30,,Завершил
1,711232,1029,699903,1110,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,20,99.166664,Да,Да,60,Да,Да,13.0,Да,2025-11-30,,Завершил
1,711523,1030,700089,1070,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-26,20,100.0,Да,Нет,60,Да,Да,14.5,Да,2025-11-30,,Завершил
1,704822,1029,728855,1172,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,17,88.75337,Да,Да,60,Да,Да,13.0,Да,2025-12-05,,Завершил
1,707634,1029,674580,1127,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,19,93.8392,Да,Да,60,Да,Да,10.0,Да,2025-12-02,,Завершил
1,704704,1029,718895,1144,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,100.0,Да,Да,60,Да,Да,12.0,Да,2025-11-29,,Завершил
1,710649,1030,700089,1108,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-25,20,97.231544,Да,Да,60,Да,Да,15.0,Да,2025-11-28,,Завершил
1,704069,1029,728855,1172,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,18,95.48072,Да,Да,60,Да,Да,10.0,Да,2025-11-29,,Завершил
1,704301,1029,700015,1071,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,99.04122,Да,Да,60,Да,Да,13.0,Да,2025-11-25,,Завершил
1,705191,1029,718526,1057,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,14,71.3567,Нет,Да,60,Да,Да,13.0,Да,2025-12-05,,Завершил
1,705102,1030,700089,1108,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,99.6875,Да,Нет,60,Да,Да,13.0,Да,2025-11-29,,Завершил
1,707298,1029,718537,1060,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,17,87.1129,Да,Да,60,Да,Да,15.0,Да,2025-12-04,,Завершил
1,704634,1030,700089,1108,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,99.587585,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,706610,1030,702887,1158,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,17,85.56039,Да,Да,60,Да,Да,13.0,Да,2025-11-30,,Завершил
1,704622,1029,718895,1144,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704481,1030,718895,1143,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,100.0,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,708214,1029,700140,1061,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-22,0,0.0,Нет,Нет,3,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704215,1030,700669,1118,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,19,93.19127,Да,Нет,60,Да,Да,12.0,Да,2025-11-30,,Завершил
1,704632,1029,702887,1157,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,18,86.11773,Да,Нет,60,Да,Да,12.33,Да,2025-11-30,,Завершил
1,704846,1029,728855,1172,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,17,88.319214,Да,Да,60,Да,Да,11.0,Да,2025-11-30,,Завершил
1,724050,1029,730208,1169,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-22,16,81.885414,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,704363,1029,700669,1106,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,14,86.82301,Да,Да,60,Да,Да,14.0,Да,2025-11-30,,Завершил
1,704657,1029,700003,1151,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,99.22222,Да,Да,60,Да,Да,14.5,Да,2025-11-29,,Завершил
1,704198,1030,728855,1173,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,19,94.55535,Да,Да,60,Да,Да,15.0,Да,2025-11-29,,Завершил
1,704694,1029,700313,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,2,12.687831,Нет,Нет,1,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704694,1029,727409,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,2,12.687831,Нет,Нет,1,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704694,1029,699986,1147,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,2,12.687831,Нет,Нет,1,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704808,1029,666876,1059,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,20,97.91351,Да,Нет,60,Да,Да,14.0,Да,2025-12-05,,Завершил
1,721439,1029,730254,1171,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-16,17,82.889175,Да,Да,60,Да,Да,12.33,Да,2025-11-30,,Завершил
1,705124,1029,666876,1059,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-09-19,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,,Отчислен
1,704650,1029,699977,1167,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,19,95.104164,Да,Да,60,Да,Да,15.0,Да,2025-12-02,,Завершил
1,704391,1030,700089,1070,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,98.86684,Да,Да,60,Да,Да,14.0,Да,2025-11-25,,Завершил
1,706666,1030,728855,1173,Базовый,Python. Базовый уровень. Онлайн. 1 модуль,2025-09-19,20,100.0,Да,Да,60,Да,Да,15.0,Да,2025-12-09,,Завершил
1,709319,1029,667410,1117,Начальный,Python. Начальный уровень. Онлайн. 1 модуль,2025-10-13,20,99.00242,Да,Да,60,Да,Да,14.0,Да,2025-11-30,,Завершил
