,module,user_id,club_name,teacher_id,course_id,cohort_id,level_bin,enrollment_date,lessons_watched_total,lessons_watched_80_count,content_units_watched,view_criterion,webinar_attended,solved_hw_count,required_hw_done,current_control_passed,reflection_passed,pa_score,pa_passed,pa_date_msk,ia_passed,status_actual,feature_webinar_attended,feature_view_criterion,feature_required_hw_done,feature_current_control_passed,feature_reflection_passed,feature_reflection_available,feature_pa_score_ge_8,feature_pa_passed,status_by_doc_heuristic,status_by_best_heuristic
1107,1,704155.0,Python. Базовый уровень. Онлайн. 1 модуль,700669.0,1030.0,1118.0,1,2025-09-19,0,,5.445291896152557,0,0,60,1,1,,,0,,,Отчислен,0,0,1,1,0,0,0,0,Dropped,Dropped
1108,1,708138.0,Python. Начальный уровень. Онлайн. 1 модуль,718357.0,1029.0,1040.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1109,1,709047.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-22,19,,96.85479375696768,1,1,60,1,1,,11.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1110,1,710532.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-24,4,,24.27536231884058,0,1,60,1,1,,,0,,,Отчислен,1,0,1,1,0,0,0,0,Dropped,Dropped
1111,1,714363.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1148.0,0,2025-10-01,2,,17.794483235841682,0,0,6,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1112,1,706552.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1150.0,0,2025-10-01,20,,96.81721384205856,1,1,60,1,1,,11.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1113,1,703206.0,Python. Базовый уровень. Онлайн. 1 модуль,718537.0,1030.0,1056.0,1,2025-09-19,19,,93.24945642290692,1,0,60,1,1,,13.75,1,2025-12-14,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1114,1,710959.0,Python. Начальный уровень. Онлайн. 1 модуль,700015.0,1029.0,1071.0,0,2025-09-25,17,,89.57024629117652,1,1,60,1,1,,12.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1115,1,708613.0,Python. Начальный уровень. Онлайн. 1 модуль,666876.0,1029.0,1059.0,0,2025-09-22,3,,25.033835697399528,0,0,60,1,1,,,0,,,Отчислен,0,0,1,1,0,0,0,0,Dropped,Dropped
1116,1,710960.0,Python. Базовый уровень. Онлайн. 1 модуль,700089.0,1030.0,1070.0,1,2025-09-25,18,,93.25416666666666,1,0,60,1,1,,14.0,1,2025-11-29,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1117,1,707062.0,Python. Начальный уровень. Онлайн. 1 модуль,700015.0,1029.0,1071.0,0,2025-09-26,0,,0.3769742569332173,0,0,3,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1118,1,708187.0,Python. Базовый уровень. Онлайн. 1 модуль,700669.0,1030.0,1118.0,1,2025-09-22,18,,91.83017676767676,1,0,60,1,1,,15.0,1,2025-12-06,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1119,1,704558.0,Python. Начальный уровень. Онлайн. 1 модуль,674580.0,1029.0,1127.0,0,2025-10-13,20,,99.55555555555556,1,1,60,1,1,,12.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1120,1,706538.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1150.0,0,2025-10-01,20,,96.5752242926156,1,1,60,1,1,,9.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1121,1,704721.0,Python. Начальный уровень. Онлайн. 1 модуль,700015.0,1029.0,1071.0,0,2025-09-19,19,,95.21739130434784,1,0,60,1,1,,13.0,1,2025-11-29,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1122,1,705055.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,18,,94.620215533259,1,1,60,1,1,,10.33,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1123,1,714362.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-10-01,2,,19.65741597286463,0,0,60,1,1,,,0,,,Отчислен,0,0,1,1,0,0,0,0,Dropped,Dropped
1124,1,703828.0,Python. Начальный уровень. Онлайн. 1 модуль,720071.0,1029.0,1069.0,0,2025-09-19,17,,83.87855297157623,1,1,60,1,1,,13.5,1,2025-12-04,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1125,1,704145.0,Python. Начальный уровень. Онлайн. 1 модуль,700669.0,1029.0,1104.0,0,2025-09-19,19,,93.37993579295764,1,1,60,1,1,,12.0,1,2025-12-04,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1126,1,703700.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1148.0,0,2025-09-19,16,,80.8695652173913,1,0,60,1,1,,14.75,1,2025-12-04,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1127,1,703709.0,Python. Базовый уровень. Онлайн. 1 модуль,700089.0,1030.0,1070.0,1,2025-09-19,20,,99.70588235294116,1,1,60,1,1,,14.0,1,2025-11-25,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1128,1,706554.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1150.0,0,2025-10-01,20,,97.76673567977916,1,1,60,1,1,,11.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1129,1,704789.0,Python. Базовый уровень. Онлайн. 1 модуль,700669.0,1030.0,1118.0,1,2025-09-19,0,,2.7906976744186047,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1130,1,704021.0,Python. Начальный уровень. Онлайн. 1 модуль,700669.0,1029.0,1106.0,0,2025-09-19,0,,1.108695652173913,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1131,1,711925.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1153.0,1,2025-09-29,19,,95.43478260869566,1,0,60,1,1,,13.5,1,2025-11-29,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1132,1,711961.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1153.0,1,2025-09-29,19,,94.0072463768116,1,0,60,1,1,,14.0,1,2025-11-30,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1133,1,703678.0,Python. Базовый уровень. Онлайн. 1 модуль,718895.0,1030.0,1143.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1134,1,706848.0,Python. Начальный уровень. Онлайн. 1 модуль,700669.0,1029.0,1106.0,0,2025-09-23,18,,89.95871761089153,1,1,60,1,1,,13.33,1,2025-12-05,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1135,1,710567.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-25,0,,1.7537259738924864,0,0,60,1,1,,,0,,,Отчислен,0,0,1,1,0,0,0,0,Dropped,Dropped
1136,1,706544.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1150.0,0,2025-10-01,19,,92.06945676821454,1,1,60,1,1,,12.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1137,1,703952.0,Python. Начальный уровень. Онлайн. 1 модуль,700057.0,1029.0,1073.0,0,2025-09-19,20,,97.80390865173474,1,1,60,1,1,,13.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1138,1,703794.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1068.0,0,2025-09-19,20,,90.63819975100692,1,0,60,1,1,,13.0,1,2025-12-04,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1139,1,704790.0,Python. Начальный уровень. Онлайн. 1 модуль,700669.0,1029.0,1106.0,0,2025-09-19,3,,15.0,0,0,9,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1140,1,705151.0,Python. Базовый уровень. Онлайн. 1 модуль,699912.0,1030.0,1109.0,1,2025-09-19,19,,97.60154738878144,1,1,60,1,1,,11.5,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1141,1,704672.0,Python. Базовый уровень. Онлайн. 1 модуль,718895.0,1030.0,1143.0,1,2025-09-19,20,,98.02888272175969,1,1,60,1,1,,12.75,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1142,1,705517.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1143,1,706386.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1165.0,0,2025-10-03,20,,100.0,1,1,60,1,1,,12.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1144,1,704222.0,Python. Начальный уровень. Онлайн. 1 модуль,730208.0,1029.0,1169.0,0,2025-10-13,0,,8.26876816358166,0,0,13,0,1,,,0,,,Отчислен,0,0,0,1,0,0,0,0,Dropped,Dropped
1145,1,703712.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1148.0,0,2025-09-19,20,,99.07689498362431,1,1,60,1,1,,13.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1146,1,705058.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,17,,85.49831086787609,1,1,60,1,1,,13.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1147,1,704174.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1068.0,0,2025-09-19,16,,90.0794403737608,1,0,60,1,1,,14.0,1,2025-12-04,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1148,1,703563.0,Python. Начальный уровень. Онлайн. 1 модуль,718537.0,1029.0,1060.0,0,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1149,1,705301.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1150,1,705152.0,Python. Базовый уровень. Онлайн. 1 модуль,699911.0,1030.0,1120.0,1,2025-09-19,20,,98.14913473308478,1,1,60,1,1,,15.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1151,1,704802.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1152,1,705042.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,19,,97.38636363636364,1,0,60,1,1,,13.0,1,2025-12-05,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1153,1,706188.0,Python. Начальный уровень. Онлайн. 1 модуль,702887.0,1029.0,1160.0,0,2025-09-19,20,,96.61111111111111,1,0,60,1,1,,12.0,1,2025-12-03,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1154,1,704156.0,Python. Базовый уровень. Онлайн. 1 модуль,699970.0,1030.0,1123.0,1,2025-09-19,18,,87.81498816451065,1,1,60,1,1,,14.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1155,1,704975.0,Python. Базовый уровень. Онлайн. 1 модуль,699970.0,1030.0,1123.0,1,2025-09-19,20,,97.23832319266764,1,1,60,1,1,,14.75,1,2025-12-05,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1156,1,704894.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,20,,99.11111111111111,1,1,60,1,1,,13.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1157,1,705447.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-19,0,,5.770531400966184,0,0,9,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1158,1,705424.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,17,,85.98067632850241,1,1,60,1,1,,15.0,1,2025-12-05,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1159,1,704578.0,Python. Базовый уровень. Онлайн. 1 модуль,699907.0,1030.0,1122.0,1,2025-09-19,20,,93.32949055775144,1,1,60,1,1,,12.5,1,2025-11-28,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1160,1,703909.0,Python. Начальный уровень. Онлайн. 1 модуль,720071.0,1029.0,1069.0,0,2025-09-19,18,,90.30232558139537,1,1,60,1,1,,15.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1161,1,703646.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-19,12,,59.447219652585055,0,0,1,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1162,1,705435.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,19,,92.1434242086416,1,1,60,1,1,,14.0,1,2025-12-04,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1163,1,705654.0,Python. Базовый уровень. Онлайн. 1 модуль,699911.0,1030.0,1120.0,1,2025-09-19,20,,97.39410408432148,1,1,60,1,1,,9.0,1,2025-11-27,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1164,1,706618.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1150.0,0,2025-09-19,18,,91.03391501528148,1,1,60,1,1,,12.33,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1165,1,705904.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-19,5,,25.434782608695652,0,0,18,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1166,1,704206.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,20,,97.75083612040132,1,1,60,1,1,,14.0,1,2025-11-28,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1167,1,706887.0,Python. Базовый уровень. Онлайн. 1 модуль,732739.0,1030.0,1197.0,1,2025-09-19,20,,98.57919621749409,1,0,60,1,1,,12.0,1,2025-12-04,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1168,1,705032.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,19,,95.97332015810277,1,1,60,1,1,,14.0,1,2025-12-03,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1169,1,704209.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,19,,95.60386473429952,1,1,60,1,1,,13.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1170,1,707058.0,Python. Базовый уровень. Онлайн. 1 модуль,700089.0,1030.0,1108.0,1,2025-09-19,20,,97.76004728132388,1,1,60,1,1,,14.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1171,1,715098.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-10-02,2,,9.77777777777778,0,0,3,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1172,1,704190.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,17,,86.58970136144049,1,1,60,1,1,,12.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1173,1,706483.0,Python. Начальный уровень. Онлайн. 1 модуль,699911.0,1029.0,1165.0,0,2025-10-02,20,,96.02364066193851,1,1,60,1,1,,12.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1174,1,704232.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,15,,82.90283267457181,1,1,60,1,1,,13.0,1,2025-12-04,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1175,1,709470.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-23,19,,91.2364953886693,1,1,60,1,1,,11.0,1,2025-12-05,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1176,1,705086.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,19,,94.7263099219621,1,1,60,1,1,,11.0,1,2025-12-05,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1177,1,704555.0,Python. Базовый уровень. Онлайн. 1 модуль,699907.0,1030.0,1122.0,1,2025-09-19,20,,91.50561515778908,1,1,60,1,1,,12.5,1,2025-11-27,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1178,1,704226.0,Python. Базовый уровень. Онлайн. 1 модуль,700669.0,1030.0,1118.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1179,1,709054.0,Python. Начальный уровень. Онлайн. 1 модуль,720071.0,1029.0,1069.0,0,2025-09-22,19,,95.26356589147288,1,1,60,1,1,,15.0,1,2025-12-05,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1180,1,705067.0,Python. Начальный уровень. Онлайн. 1 модуль,720071.0,1029.0,1069.0,0,2025-09-19,17,,89.84245641449888,1,1,60,1,1,,14.33,1,2025-12-04,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1181,1,709052.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-22,18,,91.63575554879904,1,1,60,1,1,,12.0,1,2025-12-04,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1182,1,704318.0,Python. Начальный уровень. Онлайн. 1 модуль,720071.0,1029.0,1069.0,0,2025-09-19,16,,85.89282358468405,1,0,60,1,1,,15.0,1,2025-12-04,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1183,1,710968.0,Python. Начальный уровень. Онлайн. 1 модуль,700140.0,1029.0,1061.0,0,2025-09-25,18,,88.46181830640666,1,0,60,1,1,,10.33,1,2025-12-04,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1184,1,703788.0,Python. Базовый уровень. Онлайн. 1 модуль,732739.0,1030.0,1197.0,1,2025-09-19,20,,98.0481036077706,1,0,60,1,1,,12.0,1,2025-12-07,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1185,1,704217.0,Python. Начальный уровень. Онлайн. 1 модуль,727409.0,1029.0,1148.0,0,2025-09-19,1,,8.604651162790697,0,1,0,0,0,,,0,,,Отчислен,1,0,0,0,0,0,0,0,Dropped,Dropped
1186,1,704104.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-19,20,,99.67149758454106,1,1,60,1,1,,13.75,1,2025-11-28,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1187,1,704249.0,Python. Базовый уровень. Онлайн. 1 модуль,700669.0,1030.0,1118.0,1,2025-09-19,20,,99.70588235294116,1,1,60,1,1,,14.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1188,1,707577.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1158.0,1,2025-09-19,20,,100.0,1,1,60,1,1,,12.75,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1189,1,707856.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-22,19,,93.49223969575496,1,0,60,1,1,,15.0,1,2025-11-29,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1190,1,704472.0,Python. Базовый уровень. Онлайн. 1 модуль,702887.0,1030.0,1156.0,1,2025-09-19,20,,99.33574879227054,1,1,60,1,1,,13.5,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1191,1,703963.0,Python. Начальный уровень. Онлайн. 1 модуль,700669.0,1029.0,1106.0,0,2025-09-19,0,,0.7830478700043918,0,0,1,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1192,1,707740.0,Python. Начальный уровень. Онлайн. 1 модуль,720071.0,1029.0,1154.0,0,2025-09-19,20,,100.0,1,0,60,1,1,,14.0,1,2025-12-05,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1193,1,706303.0,Python. Начальный уровень. Онлайн. 1 модуль,720071.0,1029.0,1107.0,0,2025-09-19,20,,100.0,1,1,60,1,1,,15.0,1,2025-12-04,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1194,1,704666.0,Python. Базовый уровень. Онлайн. 1 модуль,732739.0,1030.0,1197.0,1,2025-09-19,15,,80.58577824908684,1,0,60,1,1,,15.0,1,2025-12-03,,Завершил,0,1,1,1,0,0,1,1,Dropped,Completed
1195,1,704204.0,Python. Начальный уровень. Онлайн. 1 модуль,699869.0,1029.0,1149.0,0,2025-09-19,18,,91.91150636802811,1,1,60,1,1,,12.0,1,2025-11-29,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1196,1,704491.0,Python. Начальный уровень. Онлайн. 1 модуль,700669.0,1029.0,1104.0,0,2025-09-19,19,,94.67070453951126,1,1,60,1,1,,14.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
1197,1,704692.0,Python. Базовый уровень. Онлайн. 1 модуль,700140.0,1030.0,1041.0,1,2025-09-19,0,,0.0,0,0,0,0,0,,,0,,,Отчислен,0,0,0,0,0,0,0,0,Dropped,Dropped
1198,1,704609.0,Python. Начальный уровень. Онлайн. 1 модуль,666876.0,1029.0,1059.0,0,2025-09-19,20,,98.45138888888889,1,1,60,1,1,,15.0,1,2025-11-30,,Завершил,1,1,1,1,0,0,1,1,Completed,Completed
